fec_candidate_id,candidate_name,committee_id,committee_name,designation,designation_full,committee_type,committee_type_full,is_principal
S6NH00133,"SIVALINGAM, TEJASINHA",C00786921,SIVALINGAM FOR SENATE,P,Principal campaign committee,S,Senate,True
S6OR05184,"SKELTON, TIMOTHY WILLIAM",C00903138,TIM SKELTON FOR SENATE,P,Principal campaign committee,S,Senate,True
S6WY00191,"SKOVGARD, JIMMY MR",C00903369,SKOVGARD FOR SENATE,P,Principal campaign committee,S,Senate,True
S6LA00672,"SKRMETTA, ERIC",C00937045,ERIC SKRMETTA FOR U.S. SENATE CAMPAIGN INC.,P,Principal campaign committee,S,Senate,True
S4MI00470,"SLOTKIN, ELISSA",C00834218,ELISSA SLOTKIN FOR MICHIGAN,P,Principal campaign committee,S,Senate,True
S6ME00290,"SMERIGLIO, DANIEL C",C00903872,DANIEL SMERIGLIO FOR SENATE,P,Principal campaign committee,S,Senate,True
S2WA00387,"SMILEY, TIFFANY",C00772988,SMILEY FOR WA SENATE REPUBLICAN NOMINEE FUND 2022,A,Authorized by a candidate,S,Senate,False
S2WA00387,"SMILEY, TIFFANY",C00776765,SMILEY FOR WASHINGTON INC.,U,Unauthorized,N,PAC - Nonqualified,False
S6MS00125,"SMITH, ANDREW SCOTT",C00865618,ANDREW SCOTT SMITH FOR CONGRESS,P,Principal campaign committee,S,Senate,True
S6MI00517,"SMITH, BERNADETTE",C00926279,BERNADETTE SMITH FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4VA00197,"SMITH, C.L. CHUCK JR",C00794032,CHUCK SMITH FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4VA00197,"SMITH, C.L. CHUCK JR",C00932962,CHUCK SMITH FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6OR05218,"SMITH, DAVID BROCK",C00941559,DAVID BROCK SMITH FOR OREGON,P,Principal campaign committee,S,Senate,True
S0NC00343,"SMITH, ERICA DANETTE",C00696104,ERICA FOR US,P,Principal campaign committee,H,House,True
S0NC00343,"SMITH, ERICA DANETTE",C00717918,FLIP THE SENATE PAC,U,Unauthorized,O,Super PAC (Independent Expenditure-Only),False
S2TN00371,"SMITH, JASON J",C00773929,SMITH FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4FL00629,"SMITH, JOE",C00867580,AMERICANS AGAINST CRIME AND CORRUPTION,P,Principal campaign committee,S,Senate,True
S2NH00231,"SMITH, KEVIN H.",C00800326,KEVIN SMITH FOR SENATE,P,Principal campaign committee,S,Senate,True
S2MD00529,"SMITH, MICHELLE LAURENCE MS",C00724328,MICHELLE L SMITH FOR SENATE,P,Principal campaign committee,S,Senate,True
S8MN00578,"SMITH, TINA",C00677468,GREEN SENATE IMPACT 2018,J,Joint fundraising committee,S,Senate,False
S8MN00578,"SMITH, TINA",C00677450,HEIDI TINA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MN00578,"SMITH, TINA",C00633925,JUSTICE 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MN00578,"SMITH, TINA",C00681460,SENATE IMPACT: MN & NV,J,Joint fundraising committee,S,Senate,False
S8MN00578,"SMITH, TINA",C00663781,TINA SMITH FOR MINNESOTA,P,Principal campaign committee,S,Senate,True
S8MN00578,"SMITH, TINA",C00685057,WOMEN ON THE ROAD 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MN00578,"SMITH, TINA",C00672840,WOMEN ON THE ROAD SEATTLE 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6NM01137,"SMITH, TOBY MR.",C00924522,TOBY SMITH FOR CONGRESS,P,Principal campaign committee,S,Senate,True
S4MI00710,"SOLIS-MULLEN, JOSEPH",C00884742,THE COMMITTEE TO ELECT JOSEPH SOLIS-MULLEN,P,Principal campaign committee,S,Senate,True
S0VA00088,"SPECIALE, THOMAS A II",C00710608,FOR VIRGINIA,U,Unauthorized,N,PAC - Nonqualified,False
S6NY00243,"SPENCER, JOHN D",C00412817,SPENCER FOR SENATE COMMITTEE,P,Principal campaign committee,S,Senate,True
S6LA00698,"SPENCER, MARK",C00941880,MARK SPENCER FOR LOUISIANA,P,Principal campaign committee,S,Senate,True
S6KS00262,"SPIDEL NEUMANN, SANDY",C00923474,SANDY FOR KANSAS,P,Principal campaign committee,S,Senate,True
S8MI00281,"STABENOW, DEBBIE",C00631960,BLUE SENATE 2018,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00402958,COMMITTEE FOR A BETTER FUTURE,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00504654,CSB VICTORY,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00528505,FEINSTEIN/STABENOW VICTORY,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00420802,GARDEN STATE TAKE BACK AMERICA,J,Joint fundraising committee,Y,Party - Qualified,False
S8MI00281,"STABENOW, DEBBIE",C00677468,GREEN SENATE IMPACT 2018,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00639203,MICHIGAN MISSOURI VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00678094,MICHIGAN OHIO VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00349126,MICHIGAN SENATE 2000,J,Joint fundraising committee,X,Party - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00410480,MICHIGAN SENATE 2006,J,Joint fundraising committee,X,Party - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00495754,MICHIGAN SENATE 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00636191,MICHIGAN SENATE VICTORY 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00495580,MICHIGAN VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00410159,MICHIGAN/WASHINGTON SENATE VICTORY,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00636803,MICHIGAN WISCONSIN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00510057,"MI, RI, MT VICTORY FUND",J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00355370,SEARCHLIGHT VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00416206,SENATE VICTORY 2006,J,Joint fundraising committee,X,Party - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00344473,STABENOW FOR US SENATE,P,Principal campaign committee,S,Senate,True
S8MI00281,"STABENOW, DEBBIE",C00514638,STABENOW/MCCASKILL VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00637173,STABENOW WARREN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00545871,STABENOW WYDEN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00492736,TEXANS FOR A PROGRESSIVE SENATE,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00630467,TEXANS FOR A PROGRESSIVE SENATE,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00634352,UPPER MIDWEST WOMEN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S8MI00281,"STABENOW, DEBBIE",C00685057,WOMEN ON THE ROAD 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00511642,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING - BAY AREA,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00511626,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING -DENVER,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00511659,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-LOS ANGELES,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00511634,WOMEN ON THE ROAD TO THE SENATE: 12 AND COUNTING-SEATTLE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00413518,WOMEN SENATE 2006,J,Joint fundraising committee,N,PAC - Nonqualified,False
S8MI00281,"STABENOW, DEBBIE",C00501767,WOMEN'S SENATE VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S2ND00107,"STEELE, MICHAEL JAMES",C00690586,MICHAEL J. STEELE FOR UNITED STATES SENATE 2028,P,Principal campaign committee,S,Senate,True
S2LA00168,"STEIB, SYRITA",C00802710,SUPPORT SYRITA STEIB,P,Principal campaign committee,S,Senate,True
S8SC00142,"STEPHENSON, CHRIS",C00943829,STEPHENSON 4 OFFICE,P,Principal campaign committee,S,Senate,True
S6MI00509,"STEPHENS, THOMAS WAYNE",C00915314,TJ STEPHENS FOR SENATE,P,Principal campaign committee,S,Senate,True
S6MI00426,"STEVENS, HALEY",C00903039,HALEY STEVENS FOR SENATE,P,Principal campaign committee,S,Senate,True
S6KY00211,"STEVENSON, PAMELA",C00897058,PAMELA STEVENSON FOR KENTUCKY,P,Principal campaign committee,S,Senate,True
S4IA00194,"STEWART, RICK",C00753657,RICK STEWART,P,Principal campaign committee,S,Senate,True
S8AL00308,"STRANGE, LUTHER J III",C00629451,STRANGE FOR SENATE,P,Principal campaign committee,S,Senate,True
S6IL00458,"STRATTON, JULIANA",C00903252,JULIANA FOR ILLINOIS,P,Principal campaign committee,S,Senate,True
S2PA00448,"STREET, SHARIF",C00774844,SHARIF STREET FOR US,P,Principal campaign committee,H,House,True
S6SC04320,"STRUNGE, EDWARD IV",C00926378,ICD,P,Principal campaign committee,S,Senate,True
S4AK00214,"SULLIVAN, DAN",C00701243,2019 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S4AK00214,"SULLIVAN, DAN",C00570994,ALASKANS FOR DAN SULLIVAN,P,Principal campaign committee,S,Senate,True
S4AK00214,"SULLIVAN, DAN",C00705954,ALASKA SENATE REPUBLICAN NOMINEE FUND - DAN SULLIVAN,A,Authorized by a candidate,S,Senate,False
S4AK00214,"SULLIVAN, DAN",C00568055,CASSIDY PERDUE SULLIVAN TILLIS VICTORY FUND (CPST VICTORY FUND),J,Joint fundraising committee,S,Senate,False
S4AK00214,"SULLIVAN, DAN",C00563858,FOUNDERS SENATE CANDIDATE COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4AK00214,"SULLIVAN, DAN",C00553016,FRIENDS FOR AN AMERICAN MAJORITY,J,Joint fundraising committee,S,Senate,False
S4AK00214,"SULLIVAN, DAN",C00563403,GARDNER DAINES SULLIVAN VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S4AK00214,"SULLIVAN, DAN",C00568477,GARDNER SULLIVAN VICTORY,J,Joint fundraising committee,S,Senate,False
S4AK00214,"SULLIVAN, DAN",C00558247,LEGACY VICTORY COMMITTEE 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4AK00214,"SULLIVAN, DAN",C00567941,MCFADDEN ERNST COTTON SULLIVAN VICTORY FUND (MECS VICTORY FUND),J,Joint fundraising committee,N,PAC - Nonqualified,False
S4AK00214,"SULLIVAN, DAN",C00568402,NEW SENATE MAJORITY 2014,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4AK00214,"SULLIVAN, DAN",C00027466,NRSC,U,Unauthorized,Y,Party - Qualified,False
S4AK00214,"SULLIVAN, DAN",C00551093,SULLIVAN FOR US SENATE,A,Authorized by a candidate,S,Senate,False
S4AK00214,"SULLIVAN, DAN",C00609255,SULLIVAN VICTORY,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4AK00214,"SULLIVAN, DAN",C00568485,SULLIVAN VICTORY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4AK00214,"SULLIVAN, DAN",C00568014,TILLIS COTTON SULLIVAN DAINES VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6NH00190,"SULLIVAN, JARED",C00920223,FRIENDS OF JARED SULLIVAN FOR US SENATE,P,Principal campaign committee,S,Senate,True
S4FL00686,"SUN, KATY",C00860197,KATY SUN FOR SUNSHINE SENATOR,P,Principal campaign committee,S,Senate,True
S6NH00208,"SUNUNU, JOHN E",C00924092,SUNUNU SENATOR,P,Principal campaign committee,S,Senate,True
S6TN00398,"SUTMAN, DAVID JR",C00943720,DAVID SUTMAN JR FOR SENATE,P,Principal campaign committee,S,Senate,True
S6IL00409,"SWANN, CHRISTOPHER ALEXANDER",C00867523,NEIGHBORS FOR CHRISTOPHER SWANN,P,Principal campaign committee,S,Senate,True
S6TX00396,"SWANSON, MICHAEL",C00902551,FRIENDS OF MICHAEL SWANSON,P,Principal campaign committee,S,Senate,True
S0WV00215,"SWEARENGIN, PAULA JEAN",C00708891,PAULA JEAN FOR WEST VIRGINIA,P,Principal campaign committee,S,Senate,True
S8WV00119,"SWEARENGIN, PAULA JEAN",C00708891,PAULA JEAN FOR WEST VIRGINIA,P,Principal campaign committee,S,Senate,True
S8WV00119,"SWEARENGIN, PAULA JEAN",C00640219,PAULA SWEARENGIN 2018,A,Authorized by a candidate,S,Senate,False
S6OK04148,"SWEARENGIN, TAMMY",C00722272,TAMMY SWEARENGIN FOR US SENATE,P,Principal campaign committee,S,Senate,True
S6AL00435,"SWEETSER, KYLE",C00901777,KYLE FOR ALABAMA,P,Principal campaign committee,S,Senate,True
S8MO00178,"SYKES, B COURTLAND",C00656694,COURTLAND SYKES FOR SENATE,P,Principal campaign committee,S,Senate,True
S6NJ00420,"TABOR, RICHARD JEROME SR",C00940783,TABOR FOR SENATE,P,Principal campaign committee,S,Senate,True
S6MA00288,"TACHE, JOSEPH",C00920793,JOE TACHE FOR SENATE,P,Principal campaign committee,S,Senate,True
S6MN00556,"TAFOYA, MICHELE",C00935528,TAFOYA FOR SENATE,P,Principal campaign committee,S,Senate,True
S4MS00211,"TAGGART, JON M MR.",C00880278,JMT4MS,P,Principal campaign committee,S,Senate,True
S6TX00479,"TALARICO, JAMES",C00919084,TALARICO FOR TEXAS,P,Principal campaign committee,S,Senate,True
S6MN00564,"TAMBORNINO, EDWARD HAROLD",C00946566,COMMITTEE TO ELECT EDWARD TAMBORNINO,P,Principal campaign committee,S,Senate,True
S6FL00871,"TANEJA PERRY, NEELAM DR",C00849588,NEELAM TANEJA PERRY PAC,P,Principal campaign committee,S,Senate,True
S0NV00203,"TARKANIAN, DANNY",C00465963,TARKANIAN FOR CONGRESS,P,Principal campaign committee,H,House,True
S6MI00459,"TATE, JOSEPH ALLEN",C00904862,TATE FOR MICHIGAN,P,Principal campaign committee,S,Senate,True
S2AL00152,"TAYLOR, JESSICA",C00784066,JESSICA TAYLOR FOR SENATE INC.,P,Principal campaign committee,S,Senate,True
S6KS00296,"TAYLOR, NOAH",C00943803,NOAH TAYLOR FOR KANSAS,P,Principal campaign committee,S,Senate,True
S4TX00623,"TAYLOR, SHERRI LYNN",C00827758,SHERRI LYNN TAYLOR FOR US SENATE TEXAS,A,Authorized by a candidate,S,Senate,False
S4DE00086,"TAYLOR, WILLIAM JOSEPH",C00847517,TAYLOR MADE FOR SENATE,P,Principal campaign committee,S,Senate,True
S6NC00548,"TEMPLE, ELIZABETH A.",C00913905,ELIZABETH ANNE TEMPLE,P,Principal campaign committee,S,Senate,True
S6GA00309,"TEMPLE, RICK",C00892349,RICK TEMPLE FOR US SENATE,P,Principal campaign committee,S,Senate,True
S8NY00306,"TEMURI, PRINCE MUHAMMAD ALI",C00750935,UNITED PEOPLE'S PARTY,U,Unauthorized,S,Senate,False
S2LA00077,"TERRELL, SUZANNE HAIK",C00383331,LOUISIANA VICTORY 2002 FUND,J,Joint fundraising committee,Y,Party - Qualified,False
S2LA00077,"TERRELL, SUZANNE HAIK",C00380212,TERRELL FOR SENATE,P,Principal campaign committee,S,Senate,True
S2LA00077,"TERRELL, SUZANNE HAIK",C00383133,TERRELL VICTORY COMMITTEE,J,Joint fundraising committee,Y,Party - Qualified,False
S6MT00162,"TESTER, R. JON",C00499921,2012 SENATE VICTORY,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00429266,BIG SKY SENATE VICTORY,J,Joint fundraising committee,Q,PAC - Qualified,False
S6MT00162,"TESTER, R. JON",C00513622,FLORIDA MONTANA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00427526,FORD-TESTER 2006,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00637165,GREEN SENATE IMPACT 2018,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00520940,HEARTLAND VICTORY FUND 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MT00162,"TESTER, R. JON",C00660357,HEINRICH TESTER VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00502401,JUSTICE 2012,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00527838,JUSTICE 2012 TEXAS,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00633925,JUSTICE 2018,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MT00162,"TESTER, R. JON",C00428672,MINNESOTA/MONTANA VICTORY 2006,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00510057,"MI, RI, MT VICTORY FUND",J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00509125,MISSOURI-MONTANA FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00667493,MONTANA CONNECTICUT VICTORY,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00499913,MONTANA NEBRASKA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00523183,MONTANA NEVADA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00525501,MONTANA NEW MEXICO VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00638296,MONTANA NORTH DAKOTA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00412304,MONTANANS FOR TESTER,P,Principal campaign committee,S,Senate,True
S6MT00162,"TESTER, R. JON",C00494146,MONTANA SENATE 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MT00162,"TESTER, R. JON",C00427989,MONTANA SENATE VICTORY 2006,J,Joint fundraising committee,Q,PAC - Qualified,False
S6MT00162,"TESTER, R. JON",C00496448,MONTANA SENATE VICTORY 2012,J,Joint fundraising committee,N,PAC - Nonqualified,False
S6MT00162,"TESTER, R. JON",C00459057,MONTANA VIRGINIA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00510347,MONTANA VIRGINIA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00460774,OHIO/MONTANA VICTORY FUND,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00887521,REPUBLICANS FOR TESTER,A,Authorized by a candidate,S,Senate,False
S6MT00162,"TESTER, R. JON",C00523191,SAVE OUR SENATE: JACKSON HOLE,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00667501,SENATE 2018 IMPACT,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00634360,SENATE IMPACT 2018,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00679340,SENATE IMPACT: IN & MT 2018,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00666032,SENATE IMPACT MT & AZ,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00676817,SENATE IMPACT WV & MT,J,Joint fundraising committee,S,Senate,False
S6MT00162,"TESTER, R. JON",C00547679,TESTER VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4CA00886,"THELEN, DAVID",C00855429,VISION 2020 LIGHT,P,Principal campaign committee,S,Senate,True
S2CA01193,"THEODORE, CHRIS",C00776633,FRIENDS OF CHRIS THEODORE,P,Principal campaign committee,S,Senate,True
S4PA00360,"THOMAS, JOHN C.",C00875799,FRIENDS OF JOHN THOMAS,P,Principal campaign committee,S,Senate,True
S6OK04163,"THOMAS, N'KIYLA JASMINE - ANN",C00899559,NKIYLA FOR OK,P,Principal campaign committee,S,Senate,True
S6KY00310,"THOMPSON, VINCENT ANTHONY",C00916122,VINCENT THOMPSON CAMPAIGN FUND,P,Principal campaign committee,S,Senate,True
S0KY00198,"THONEY, ROGER",C00354365,ROGER THONEY FOR CONGRESS,P,Principal campaign committee,S,Senate,True
S2SD00068,"THUNE, JOHN R.",C00400861,2004 JOINT CANDIDATE COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00405977,2004 JOINT CANDIDATE COMMITTEE II,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00461152,2009 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00481713,2010 SENATORS' CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00576280,2015 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00585224,AYOTTE-PORTMAN-THUNE COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00370296,BATTLE BORN CLASSIC COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00399576,BIG SKY VICTORY COMMITTEE,J,Joint fundraising committee,X,Party - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00409581,FRIENDS OF JOHN THUNE,P,Principal campaign committee,S,Senate,True
S2SD00068,"THUNE, JOHN R.",C00380261,GOOD GOVERNMENT FUND,J,Joint fundraising committee,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00307165,JOHN THUNE FOR SOUTH DAKOTA,A,Authorized by a candidate,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00395228,JOHN THUNE FOR US SENATE,A,Authorized by a candidate,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00405456,MAJORITY FUND FOR AMERICA'S FUTURE COMMITTEE THE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00401158,N/W 2004 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00378000,ROAD TO 51 COMMITTEE,J,Joint fundraising committee,S,Senate,False
S2SD00068,"THUNE, JOHN R.",C00577924,SAFEGUARD THE MAJORITY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00401372,SENATE FREEDOM FUND COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00396226,SENATE MAJORITY COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00382622,SOUTH DAKOTA SPORTMANS ALLIANCE,U,Unauthorized,U,Single Candidate Independent Expenditure,False
S2SD00068,"THUNE, JOHN R.",C00397299,THUNE FOR AMERICA'S FUTURE COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S2SD00068,"THUNE, JOHN R.",C00376608,W/N 2002 C0MMITTEE,J,Joint fundraising committee,S,Senate,False
S4NC00162,"TILLIS, THOM R SEN",C00701243,2019 SENATORS CLASSIC COMMITTEE,J,Joint fundraising committee,S,Senate,False
S4NC00162,"TILLIS, THOM R SEN",C00567131,ALLIANCE FOR ADVANCING AMERICA,J,Joint fundraising committee,S,Senate,False
S4NC00162,"TILLIS, THOM R SEN",C00568055,CASSIDY PERDUE SULLIVAN TILLIS VICTORY FUND (CPST VICTORY FUND),J,Joint fundraising committee,S,Senate,False
S4NC00162,"TILLIS, THOM R SEN",C00669085,CHAIRMAN'S VICTORY FUND,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NC00162,"TILLIS, THOM R SEN",C00563858,FOUNDERS SENATE CANDIDATE COMMITTEE,J,Joint fundraising committee,N,PAC - Nonqualified,False
S4NC00162,"TILLIS, THOM R SEN",C00553016,FRIENDS FOR AN AMERICAN MAJORITY,J,Joint fundraising committee,S,Senate,False
S4NC00162,"TILLIS, THOM R SEN",C00705640,FRIENDS OF THOM TILLIS,A,Authorized by a candidate,S,Senate,False
S4NC00162,"TILLIS, THOM R SEN",C00567438,MCCONNELL-TILLIS MAJORITY COMMITTEE,J,Joint fundraising committee,S,Senate,False
S4NC00162,"TILLIS, THOM R SEN",C00545772,THOM TILLIS COMMITTEE,P,Principal campaign committee,S,Senate,True
